,b,h,d,d',L,l,a,fck,As,fy,As',fy',carbon,PBO,glass,CFRP,basalt,ff,Af,layer,mesh(long),mesh(lat),type
37,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,0.0,0.0,1.0,0.0,0.0,-0.38452163315051796,0.06070511323838418,0.5,-0.2857142857142857,-0.16666666666666666,0.0
38,5.0,0.0,-0.10778443113772455,0.43902439024390244,0.0,0.0,-0.3125,0.5867683731846853,3047.0000000001737,0.1205629397967149,2.2998090388287715,0.043271028037383134,1.0,0.0,0.0,0.0,0.0,0.0,2.2180714452486576,0.0,0.0,0.0,0.0
39,0.0,0.0,0.09580838323353294,0.024390243902439025,0.4528301886792453,0.4166666666666667,0.15625,-0.13319642071292354,-1.0,0.3152462861610626,0.0001909611712285241,0.0665420560747664,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
40,7.0,0.5,0.6826347305389222,-0.2926829268292683,-0.22641509433962265,-0.25,0.3125,0.0,2450.0000000001396,1.244096950742766,0.0,0.06542056074766354,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,0.550081718421667,0.0,0.0,0.0,1.0
41,-0.98,-0.48,-0.40718562874251496,-0.07317073170731707,-0.5471698113207547,-0.5833333333333334,-0.84375,-0.5926360569165323,-566.0000000000322,0.8375293197810775,0.8001273074474856,0.11401869158878504,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
42,-0.98,-0.48,-0.40718562874251496,-0.07317073170731707,-0.5471698113207547,-0.5833333333333334,-0.84375,-0.5926360569165323,-566.0000000000322,0.8375293197810775,0.8001273074474856,0.11401869158878504,1.0,0.0,0.0,0.0,0.0,-0.4670932358318099,3.7581134718655154,1.5,0.0,0.0,0.0
43,-0.6,-1.0,-0.9461077844311377,-0.7804878048780488,-1.0867924528301887,-1.1166666666666667,-1.546875,0.0,0.0,-4.776231430805314,-0.6397199236155315,-0.9345794392523364,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
44,-0.6,-1.0,-0.9461077844311377,-0.7804878048780488,-1.0867924528301887,-1.1166666666666667,-1.546875,0.0,0.0,-4.776231430805314,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,0.39945155393053017,-0.31473266402054645,-0.5,0.0,0.0,0.0
45,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,0.0,0.0,1.0,0.0,0.0,-0.38452163315051796,0.887228578099463,2.0,-0.2857142857142857,-0.16666666666666666,0.0
46,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,-0.17837964043894478,0.0,1.4285714285714286,0.4166666666666667,1.0
47,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4095643244829104,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,0.494046229278543,0.0,0.0,0.8333333333333334,0.0
48,5.0,0.0,-0.10778443113772455,0.43902439024390244,0.0,0.0,-0.3125,0.5867683731846853,3047.0000000001737,0.1205629397967149,2.2998090388287715,0.043271028037383134,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
49,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,0.0,0.0,1.0,0.0,0.0,-0.38452163315051796,1.7146859677795938,3.5,-0.2857142857142857,-0.16666666666666666,0.0
50,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4095643244829104,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
51,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,1.0,0.0,0.3805606337599025,-0.4305393415830027,0.0,1.0,1.9166666666666667,0.0
52,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4095643244829104,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,1.1244454821386878,0.5,0.0,0.8333333333333334,0.0
53,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4465307319935455,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
54,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.29978986691571335,0.0,0.0,0.0,1.0
